No,ECAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
3568,121,Appendix M,-,-,Requirements for EDTO (ETOPS),Section I EDTO Approvals: Airplanes with two engines.,"(4) The certificate holder must operate in accordance with the EDTO authority contained
in its operations specifications."
3569,121,Appendix N,121.an.1,-,Certifications / Operations of Each AOC holder under adopted regulations from EU,Effectivity,"This appendix will be effective from January 1, 2020"
3570,121,Appendix N,121.an.3,-,Certifications / Operations of Each AOC holder under adopted regulations from EU,Applicability :,"This Appendix establishes the requirements for Each AOC holder for his
certifications/operations according to adopted EU Regulation (EC regulation 965/2011 and its
subsequent revisions )"
3571,121,Appendix N,121.an.5,-,Certifications / Operations of Each AOC holder under adopted regulations from EU,Expected differences from EU regulations,"The following is a list of intentional differences in adoption of (EC) regulation 965/2011 and
its subsequent revisions"
3572,121,Appendix N,121.an.5,-,Certifications / Operations of Each AOC holder under adopted regulations from EU,Expected differences from EU regulations,"Considering:
- The tenets of the EC Regulation in its EU context,
- That some requirements of EC Regulation have been developed to regulate inside EU the
simultaneous presence and the respective obligations of an Agency (EASA) and several
Member States, with their own ICAO responsibilities,
- That Egypt cannot be considered an EU Member State ,
- That the concept of Member State cannot be applicable within Egypt,
The Egyptian transposition of this EC Regulation requires some intentional differences, aimed
to maintain the original principles and able to adapt the text to the specific condition of Egypt.
These intentional differences do not affect or limit in any way the rights and obligations
stemming from the relevant provisions of the ECAA agreement.
Therefore the following terms shall have the meaning specified hereafter, but the above
considerations must be taken into account and prevail in whatever case of doubts"
3573,121,Appendix N,121.an.5,-,Certifications / Operations of Each AOC holder under adopted regulations from EU,Expected differences from EU regulations,"The following reference are not applicable:
ARO.GEN.120 Means of compliance , (d) from 1 to 3, (e) (2)
 GM1 ARO.GEN.120
 ARO.GEN.125 Information to the Agency
 ARO.GEN.135 Immediate reaction to a safety problem (b)
 AMC1 ARO.GEN.200(d) Management system (7) (b)
 ARO.GEN.210 Changes in the management system (c)
 ARO.GEN.220 Record-keeping (a) (7), (9) and related AMC
 ARO.OPS.110 Lease agreements (b) (2), (c) (2)
Note: Any commitments between competent authority and the Agency it are not applicable"
3574,121,Appendix O,121.ao.1,,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Introduction,"This training standard outlines the minimum requirements for compliance with the regulations
as stipulated in ECAR 121 or any other requirement published by the ECAA, respecting the use
of aircraft in airline operations, and contains three components:"
3575,121,Appendix O,121.ao.2,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Introduction to training Program,"Identifies the main subjects required for Initial, Aircraft Type, Differences, Aircraft
Visit Familiarization/ operating familiarization , Recurrent and Requalification
Training."
3576,121,Appendix O,-,121.ao.2.1,,Training Syllabus,
3577,121,Appendix O,-,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",-,"121.ao.2.1.1 PROGRAM CONTENT
Specifies the training objective, scope, specific information associated with each of the
subjects; and the practical drills which must be completed."
3578,121,Appendix O,-,121.ao.2.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Schedule A- - Aircraft compatability Groups,"Identifies exits by aircraft type, and where applicable, identifies a compatible
alternative for that exit.
When developing training programs for regulatory approval, the air operator shall
incorporate the components from this standard, which are applicable to their operation
(e.g. aircraft type, model, series operated; applicable regulatory requirements/ standards;
safety and emergency equipment etc.).
Note: Optional items, guidance information, recommended practices, explanations, and
other information items will in all cases be italicized and where applicable, be shown in
an enclosed box. These items do not form part of the standard, but provide additional
information for the assistance of users of this standard. Information published in an air
operator’s Cabin Crewmember Training Program may be organized in a different order
than presented in this Standard, however, the air operator must provide a detailed
index/cross reference"
3579,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Training Syllabus,"Initial training is required for persons who have not previously operated as a cabin crew
member. The goal of initial training is to ensure that each trainee acquires the
competencies, knowledge and skills required to perform the duties and responsibilities
related to the safety of passengers and flight during normal, abnormal and emergency
situations. This is accomplished through classroom instruction or computer-based
training (CBT) complemented by a series of hands-on and simulated exercises such as
first aid and firefighting. Cabin crew trainees must complete initial training before they
are assigned duties as cabin crewmembers.
Initial training includes:
Basic Indoctrination;
Duties and Responsibilities;
Normal, Abnormal and Emergency Procedures;
Aircraft Type Training;
Dangerous Goods;
Human Performance; (CRM)
Cabin Health and First Aid;
Duties and Responsibilities relating to Aviation Security and
Safety management system (SMS)."
3580,121,Appendix O,121.ao.3.,21.ao.3.1,,Initial training,
3581,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"1. Aircraft type training is required to gain a qualification on the aircraft model that cabin crew members will be assigned on (e.g. B777 or A330).
This training should include, but not limited to the following elements, if applicable to the particular aircraft:"
3582,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,(a) Aircraft description.
3583,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,(b) Cabin configuration (number and distribution of cabin crew seats and number of  passenger seats).
3584,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"(c) Cabin layout (interior design, stowage compartments such as overhead bins, and closets, etc.)."
3585,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,(d) Galleys.
3586,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,(e) Lavatories.
3587,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,(f) Flight deck familiarization and egress.
3588,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,(g) Crew rest areas (normal and emergency egress) and other remote areas.
3589,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"(h) Exits (type, number, location and operation)."
3590,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"(i) Assisting evacuation means (slide, slide-raft, life raft, rope, etc.)."
3591,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"(j) Safety and emergency equipment, including location and operation."
3592,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"(k) Aircraft systems relevant to cabin crew duties:
I. Air conditioning, ventilation, and pressurization systems.
II. Communication systems and associated signaling panels.
III. Control panels.
IV. Electrical system (galley, lavatory, in-flight entertainment system, in-seat
electrical system, circuit breaker panels, etc.).
V. Evacuation alarm system.
VI. Lighting system (interior, exterior and emergency lights).
VII. Oxygen system (cabin and flight deck).
VIII. Smoke detection system , smoke removal and fire prevention.
IX. Water and waste systems."
3593,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,2. Emergency locator transmitter
3594,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,(a) Normal procedures and the related hands-on and/or simulated exercises.
3595,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"(b) Abnormal and emergency procedures and the related hands-on and/or simulated
exercises"
3596,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"(c) Design-related elements that may impact on normal and / or emergency
procedures (stairs, curtains, social areas, non- forward facing passenger seats, cargo
areas if accessible from the passenger compartment during flight, etc.)."
3597,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"I. This training and the associated checking should be accomplished through
classroom instruction or CBT as well as hands-on and simulated exercises
with a representative training device capable of reproducing the appropriate
environment / equipment characteristics, or on an actual aircraft"
3598,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"II. Aircraft type-specific training covers aircraft elements that are determined by
the aircraft manufacturer as aircraft type specific, meaning those that
cannot be modified by any operator (e.g. operation of doors / exits, function
of aircraft systems, etc.)."
3599,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"III. Aircraft type-specific training, operator’s conversion training and their
associated checks shall be accomplished through classroom instruction, as
well as hands-on and simulated exercises and should be conducted with a
representative training device capable of reproducing the appropriate
environment, equipment characteristics, or on an actual aircraft. The operator
conversion training should use portable safety and emergency equipment
and aircraft systems representing the type installed on the operator’s aircraft."
3600,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"IV. Aircraft type will require cabin crew members to undergo an aircraft type
specific and operator conversion training. Variant will require cabin crew
members to undergo Differences training"
3601,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,V. Determination of an aircraft as a new type or as a variant for cabin crew operation.
3602,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"VI. Aircraft manufacturer selects an aircraft type from its already produced
aircraft fleet that will represent the ‘base aircraft’. The newly produced
aircraft – ‘candidate aircraft’ – will be compared to the base aircraft in
aircraft type specific elements. The candidate aircraft is determined to be a
new type for cabin crew operation if the base and the candidate aircraft differ
in aircraft type specific elements (aircraft configuration, doors, exits, aircraft
systems, normal and emergency operations, e.g. A320 and A330). The newly
produced aircraft is also determined to be a new type for cabin crew operation
if the aircraft model is first of its kind within the manufacturer’s fleet (e.g.
A380). The candidate aircraft that has not been determined to be a new type is
considered a variant of the base aircraft."
3603,121,Appendix O,121.ao.3.,121.ao.3.2,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Training,"VII. The o p e r a to r is required to receive comprehensive data about the
aircraft f r o m t h e manufacturer and make it available to cabin crew
and to national aviation authorities. The required data should support the
operator in the development of aircraft type and differences training
programmes for cabin crew, in establishment of operator’s procedures, and
additional technical information. It is essential that cabin crew members have
access to technical information about the aircraft type they operate on to be
able to provide flight crew with accurate information when assisting them
with safety related matters; it is crucial that flight crew members can
rely on information provided by cabin crew in such cases.
Note: Although A 319, 320 & 321 are named as same family, it should be noted that
for cabin crew A 321 will be considered a variant due to the differences of
exits in the aircraft."
3604,121,Appendix O,121.ao.3.,,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"1.Differences training is required to gain competence before the cabin crew member is
assigned to duty on an aircraft that has differences from the model or series that the
crew member is previously qualified on. Examples of different models include an Airbus
A320 vs. A340 or a Boeing B737 vs. B777. Examples of different series include a B777-
200 vs. B777-300 or an A330-200 vs. A330-300."
3605,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"2.The training shall include the following as a minimum, as applicable to the particular aircraft:"
3606,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,(a) Aircraft description.
3607,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,(b) Cabin configuration (number and distribution of cabin crew seats and number of passenger seats).
3608,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"(c) Cabin layout ( interior des ign, stowage compar tments such as overhead bins, and closets, etc.)."
3609,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,(d) Galleys.
3610,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,(e) Lavatories.
3611,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,(f) Flight deck familiarization and egress.
3612,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,(g) Crew rest areas (normal and emergency egress) and other remote areas.
3613,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"(h) Exits (type, number, location and operation)."
3614,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"(i) Assisting evacuation means (slide, slide-raft, life raft, rope, etc.)."
3615,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"(j) Safety and emergency equipment, including location and operation."
3616,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"(k) Aircraft systems relevant to cabin crew duties:
1.Air conditioning, ventilation, and pressurization systems.
2.Communication systems and associated signaling panels.
3.Control panels.
4.Electrical system (galley, lavatory, in-flight entertainment system, in-seat
electrical system, circuit breaker panels, etc.).                                                                                               5.Evacuation alarm system.
6.Lighting system (interior, exterior and emergency lights).
7.Oxygen system (cabin and flight deck).
8.Smoke detection system , smoke removal and fire prevention.
9.Water and waste systems."
3617,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,3.Emergency locator transmitter.
3618,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,(a) Normal procedures and the related hands-on and/or simulated exercises.
3619,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"(b) Abnormal and emergency procedures and the related hands-on and/or simulated
exercises"
3620,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"(c) Design-related elements that may impact on normal and / or emergency
procedures (stairs, curtains, social areas, non- forward facing passenger seats,
cargo areas if accessible from the passenger compartment during flight, etc.)."
3621,121,Appendix O,121.ao.3.,121.ao.3.3,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Differences Training,"4.This training and the associated checking should be accomplished through classroom
instruction or CBT as well as hands-on and simulated exercises with a representative
training device capable of reproducing the appropriate environment / equipment
characteristics, or on an actual aircraft."
3622,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,"1. The purpose of an aircraft visit is to familiarize each cabin crew member with the
aircraft environment and its equipment. Each cabin crew trainee having no previous
comparable operating experience shall participate in a visit to an aircraft prior to
participating on a familiarization flight. The visit is typically conducted on board
a stationary aircraft. Aircraft visits shall be conducted in accordance with ECARs by
a certified instructor / examiner with a syllabus described in the operator's operations
manual. The aircraft visit should provide an overview of the aircraft’s exterior,
interior and systems including the following, if applicable to the particular aircraft:"
3623,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(a) Cabin crew stations.
3624,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,"(b) Cabin layout (interior design, stowage compartments such as overhead bins, and closets, etc.)."
3625,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(c) Galleys.
3626,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(d) Lavatories.
3627,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(e) Flight deck familiarization and egress.
3628,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(f) Crew rest areas and any other remote areas.
3629,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(g) Safety and emergency equipment.
3630,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(h) Exits (location and their environment).
3631,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(i) Assisting evacuation means (location and stowage).
3632,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,"(j) Aircraft systems relevant to cabin crew duties:
I. Air conditioning, ventilation, and pressurization systems.
II. Communication systems and associated signaling panels.
III. Control panels.
IV. Electrical system (galley, lavatory, in-flight entertainment system, in-seat
V. electrical system, circuit breaker panels, etc.).
VI. Evacuation alarm system.
VII. Lighting system (interior, exterior and emergency lights).
VIII. Oxygen system (cabin and flight deck).
IX. Smoke detection system , smoke removal and fire prevention.
X. Water and waste systems."
3633,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(k) Emergency locator transmitter.
3634,121,Appendix O,121.ao.3.,121.ao.3.4,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Aircraft Visit,(l) Cargo areas if accessible from the passenger compartment during flight.
3635,121,Appendix O,121.ao.3.,121.ao.3.5,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Familiarization flights / Operating Experience,1. A familiarization flight is also referred to by the term “Operating experience”. Each
3636,121,Appendix O,121.ao.3.,121.ao.3.5,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Familiarization flights / Operating Experience,"2. cabin crew trainee without previous comparable operating experience in the aircraft type
shall conduct familiarization flights."
3637,121,Appendix O,121.ao.3.,121.ao.3.5,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Familiarization flights / Operating Experience,"3. The familiarization flight shall be completed within 360 days of fulfilling the
requirements of the ground-training portion of the operator's training programme. During
the familiarization flight, the cabin crew trainee shall not be assigned as a required crew
member. The trainee should be involved in safety-related pre-flight, in-flight, pre-landing
and post-flight duties."
3638,121,Appendix O,121.ao.3.,121.ao.3.5,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Familiarization flights / Operating Experience,"4. Familiarization flights shall form part of the training record of each cabin crew member
and each sector of such flights shall be at least 01 hour."
3639,121,Appendix O,121.ao.3.,121.ao.3.5,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Familiarization flights / Operating Experience,"5. Familiarization flights shall be carried out on all different types of aircraft in the fleet
prior to cabin crewmember operating such aircraft. Different types are categorized by the
type of doors & evacuation devices of the aircraft. Eg; A319/320/321 1 type, A330/340 1
type, B 747 1 type, B 737 1 type."
3640,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"1. Recurrent training has a 12-month validity period counted from the end of the month
when the check was taken (e.g. training and checking completed on 10 December 2017,
validity until 31 December 2018).The validity of the training expires on the last day of the
month of previous training"
3641,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"2. Recurrent training is conducted annually to ensure the maintenance of competencies,
knowledge and skills through a series of hands-on exercises, simulated exercises, written
exams, etc. for general training elements such as first-aid as well as for training elements
relevant to each aircraft type on which the cabin crew member will be assigned duties.
It may also be provided to familiarize crew members with new requirements, procedures
and/or equipment introduced since their last training. Recurrent training ensures that cabin
crew members, by practicing most competencies and skills, maintain the level of
performance required for their duties and responsibilities"
3642,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"3. ECAA requires all cabin crewmembers to undergo recurrent training as specified in this
(IS) . For recurrent training, the content may vary in regards to the competency elements
covered, the conditions used for training as well as the knowledge and skills that may be
assessed"
3643,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"4. The content of recurrent training must be covered within the cycle defined as below by
the ECAA:
(a) Safety & Emergency Procedures 12 months
(b) Dangerous Goods 24 months
(c) Aviation Security 12 months
(d) Slide Drill 24 months
(e) Ditching Drill 24 months
(f) Fire Drill (Actual) Once
(g) Fire Drill ( Simulated) 24 months
(h) First Aid & Cabin Health 12 months
(i) SMS(Safety Management 36 months
(j) Emergency Drill (Joint) 36 months
(k) CRM 36 months
Note: CRM major topics are covered over a period not exceeding 36 months"
3644,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"5. Recurrent training shall include the following, as a minimum:"
3645,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"(a) Exits (type, number, location and operation)."
3646,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"(b) Assisting evacuation means (slide, slide-raft, life raft, rope, etc.)."
3647,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"(c) Safety and emergency equipment, including location and operation."
3648,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(d) Aircraft systems relevant to the cabin crew duties.
3649,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(e) Normal procedures and the related hands-on and/or simulated exercises.
3650,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"(f) Abnormal and emergency procedures and the related hands-on and / or simulated exercises, including: I. Firefighting ( including a firefighting simulated as required every 24 months).
II. Smoke removal.
III. Decompression;
IV. Evacuation on land and on water (including a dry drill, as required every 36
months); and"
3651,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(g) Crew resource management.
3652,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(h) Passenger handling and crowd control.
3653,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(i) Aviation security procedures.
3654,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(j) First aid (as required every 12 months).
3655,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(k) Dangerous goods.
3656,121,Appendix O,121.ao.3.,-,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,(l) Review of recent incidents and / or accidents pertinent to the operator flight and cabin crew member incapacitation.
3657,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"6. The training objectives as specified in the operator’s training manual, which define
the scope of knowledge, shall be verified either by examination, or by other approved
equivalent means"
3658,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"7. As annual training focuses upon the verification of knowledge and skills, an examination
or drill failure, indicates a lack of knowledge or skill, that will need to be reinforced
through instruction before a crew member retakes an examination or repeats a drill."
3659,121,Appendix O,121.ao.3.,121.ao.3.6,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Recurrent Annual Training,"8. This training and the associated checking should be accomplished through classroom
instruction and / or CBT, and hands-on and simulated exercises with a representative
training device capable of reproducing the appropriate environment / equipment
characteristics, or on an actual aircraft."
3660,121,Appendix O,121.ao.3.,121.ao.3.7,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Requalification Training,"1. Designed to ensure that the trainee, who is returning to work following an absence during
which qualifications lapsed, receives sufficient instruction to enable qualifications to be
regained by successful completion of this training"
3661,121,Appendix O,121.ao.3.,121.ao.3.7,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Requalification Training,"2. Requalification programmes should be defined for cabin crew members whose
qualifications have expired for any reason (e.g. prolonged absence from flying duties), as
part of the process to regain qualification enabling the cabin crew member to perform the
required duties and responsibilities. This is based on the applicable validity period(s),
namely the time elapsed since the cabin crew member’s last required training. The cabin
crew member may need to follow a specific series of steps in order to regain qualification"
3662,121,Appendix O,121.ao.3.,121.ao.3.7,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Requalification Training,3. The cabin crewmember shall requalify as provided in ECAR 121.428 (b)(2).
3663,121,Appendix O,121.ao.3.,121.ao.3.7,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Requalification Training,"4. This training and the associated checking should be accomplished through classroom
instruction, and / or CBT, as well as hands-on and simulated exercises with a
representative training device capable of reproducing the appropriate environment and the
equipment characteristics, or on an actual aircraft."
3664,121,Appendix O,121.ao.3.,121.ao.3.7,"Implementing standard (IS) : 121.415 for additional requirements concerning cabin
crew training standers",Requalification Training,"5. Requalification programmes are provided in this (IS) to this appendix.                                             This will include:
 Verification of, and / or review of instruction and practice (where necessary) of
those subjects which are required for requalification training program content and
which will not be included in the annual training.
 Update on company’s operating policy and procedures, company operations
manual, cabin crewmember safety and emergency procedures manual, and pre-flight
safety responsibilities.
 Equipment and procedures training for any equipment or operational
procedures introduced by the air operator during the term of absence.
The required subject content for requalification training is based upon initial training
subject matter content. However, the air operator has some flexibility regarding the scope of the material covered. Using the initial training subject matter content as a base
level, the responsibility is on the air operator to ensure that the trainee has sufficient
knowledge and skills levels to enable the regaining of qualifications through
successful completion of annual training."
